experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,certify_terminal,certificate_tol,effective_terminal_eps,total_iters,fwd_phases,rev_phases,runtime_sec,matched_pairs,object_terminal_certificate_passed_warm,terminal_certificate_passed_warm,terminal_fallback_used,cs_violation,feasible,outside_i_exact_error,outside_j_exact_error,outside_i_upper_ok,outside_j_upper_ok,matched_pair_error,object_terminal_certificate_passed_final,terminal_certificate_passed_final,full_equilibrium_diagnostic_passed
baseline,TU,TU,50,1,1.0,1e-05,18,True,0.0,1e-05,249,13,11,0.017149833030998707,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,19,True,0.0,1e-05,263,13,11,0.017995458096265793,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,20,True,0.0,1e-05,258,13,11,0.017636291915550828,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,21,True,0.0,1e-05,258,13,11,0.017609332920983434,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,22,True,0.0,1e-05,329,13,11,0.02176362508907914,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,23,True,0.0,1e-05,517,13,11,0.033835917012766004,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,24,True,0.0,1e-05,246,13,11,0.01784174982458353,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,25,True,0.0,1e-05,330,13,11,0.02153179212473333,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,26,True,0.0,1e-05,264,13,11,0.01854466600343585,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,27,True,0.0,1e-05,259,13,11,0.018266207771375775,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,28,True,0.0,1e-05,348,13,11,0.02439137501642108,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,29,True,0.0,1e-05,298,13,11,0.02071408391930163,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-05,30,True,0.0,1e-05,241,13,11,0.018650832818821073,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,1,True,0.0,1e-06,299,14,13,0.021297834115102887,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,2,True,0.0,1e-06,377,14,13,0.026223958004266024,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,3,True,0.0,1e-06,352,14,13,0.024178750114515424,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,4,True,0.0,1e-06,260,14,13,0.01801529200747609,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,5,True,0.0,1e-06,235,14,13,0.017162499949336052,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,6,True,0.0,1e-06,403,14,13,0.04057720792479813,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,7,True,0.0,1e-06,291,14,13,0.01995091699063778,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,8,True,0.0,1e-06,224,14,13,0.015792708843946457,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,9,True,0.0,1e-06,444,14,13,0.030587375164031982,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,10,True,0.0,1e-06,280,14,13,0.019086957909166813,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,11,True,0.0,1e-06,281,14,13,0.01936987484805286,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,12,True,0.0,1e-06,257,14,13,0.017938749864697456,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,13,True,0.0,1e-06,246,14,13,0.017949374858289957,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,14,True,0.0,1e-06,387,14,13,0.038262708112597466,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,15,True,0.0,1e-06,325,14,13,0.03506862511858344,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,16,True,0.0,1e-06,322,14,13,0.0374746669549495,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,17,True,0.0,1e-06,367,14,13,0.02485874993726611,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,18,True,0.0,1e-06,267,14,13,0.060629667015746236,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,19,True,0.0,1e-06,275,14,13,0.03225333383306861,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,20,True,0.0,1e-06,273,14,13,0.03012400004081428,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,21,True,0.0,1e-06,273,14,13,0.033106832997873425,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,22,True,0.0,1e-06,356,14,13,0.02494029188528657,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,23,True,0.0,1e-06,580,14,13,0.038764792028814554,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,24,True,0.0,1e-06,264,14,13,0.018419167026877403,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,25,True,0.0,1e-06,351,14,13,0.02273408300243318,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,26,True,0.0,1e-06,282,14,13,0.019490374950692058,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,27,True,0.0,1e-06,277,14,13,0.01935045816935599,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,28,True,0.0,1e-06,369,14,13,0.024790249997749925,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,29,True,0.0,1e-06,310,14,13,0.021608375012874603,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,TU,TU,50,1,1.0,1e-06,30,True,0.0,1e-06,259,14,13,0.019285625079646707,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9017305374145508,0.1,1,True,0.0,0.1,341,7,4,0.03360312501899898,50,False,False,True,0.10000133514404297,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.971927285194397,0.1,2,True,0.0,0.1,155,6,4,0.012752333888784051,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9265098571777344,0.1,3,True,0.0,0.1,299,6,4,0.029500457923859358,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974908709526062,0.1,4,True,0.0,0.1,168,6,4,0.01427995809353888,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9728790521621704,0.1,5,True,0.0,0.1,244,6,4,0.02165420912206173,50,True,True,False,0.09999990463256836,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8598841428756714,0.1,6,True,0.0,0.1,237,6,4,0.019895375007763505,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9099600315093994,0.1,7,True,0.0,0.1,349,7,4,0.03165691695176065,50,False,False,True,0.10000133514404297,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9786659479141235,0.1,8,True,0.0,0.1,243,6,4,0.02370104193687439,50,True,True,False,0.09999990463256836,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.981182336807251,0.1,9,True,0.0,0.1,155,6,4,0.012362624984234571,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8124560117721558,0.1,10,True,0.0,0.1,113,6,4,0.009453542064875364,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.989508032798767,0.1,11,True,0.0,0.1,182,6,4,0.017201125156134367,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974238395690918,0.1,12,True,0.0,0.1,242,6,4,0.019209458027034998,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.875627040863037,0.1,13,True,0.0,0.1,213,6,4,0.01849754201248288,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9244816303253174,0.1,14,True,0.0,0.1,127,6,4,0.010476958006620407,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9816420078277588,0.1,15,True,0.0,0.1,439,7,4,0.04571712506003678,50,False,False,True,0.10000133514404297,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9985407590866089,0.1,16,True,0.0,0.1,150,6,4,0.012641582870855927,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9696245193481445,0.1,17,True,0.0,0.1,134,6,4,0.01059695822186768,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.913219690322876,0.1,18,True,0.0,0.1,157,6,4,0.012606333009898663,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.924095630645752,0.1,19,True,0.0,0.1,170,6,4,0.01345883309841156,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.889137864112854,0.1,20,True,0.0,0.1,151,6,4,0.013489458011463284,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9328501224517822,0.1,21,True,0.0,0.1,218,6,4,0.021754792192950845,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9831669330596924,0.1,22,True,0.0,0.1,407,7,4,0.0369505831040442,50,False,False,True,0.10000133514404297,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9755913019180298,0.1,23,True,0.0,0.1,337,7,4,0.03343358403071761,50,False,False,True,0.10000133514404297,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9443129301071167,0.1,24,True,0.0,0.1,149,6,4,0.012042708927765489,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9377446174621582,0.1,25,True,0.0,0.1,185,6,4,0.026501042069867253,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.992347240447998,0.1,26,True,0.0,0.1,167,6,4,0.02484320802614093,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9933745861053467,0.1,27,True,0.0,0.1,201,6,4,0.01909379195421934,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9416714906692505,0.1,28,True,0.0,0.1,145,6,4,0.031732500065118074,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.905202865600586,0.1,29,True,0.0,0.1,211,6,4,0.039384958101436496,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9420462846755981,0.1,30,True,0.0,0.1,251,6,4,0.042801709147170186,50,True,True,False,0.10000038146972656,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9017305374145508,0.01,1,True,0.0,0.01,222,8,6,0.01953491591848433,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.971927285194397,0.01,2,True,0.0,0.01,223,8,6,0.03127262485213578,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9265098571777344,0.01,3,True,0.0,0.01,179,8,6,0.01753166620619595,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974908709526062,0.01,4,True,0.0,0.01,251,8,6,0.01783566689118743,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9728790521621704,0.01,5,True,0.0,0.01,293,8,6,0.021394667215645313,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8598841428756714,0.01,6,True,0.0,0.01,284,8,6,0.02172541688196361,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9099600315093994,0.01,7,True,0.0,0.01,340,8,6,0.027688708156347275,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9786659479141235,0.01,8,True,0.0,0.01,196,8,6,0.015335415955632925,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.981182336807251,0.01,9,True,0.0,0.01,270,8,6,0.020715749822556973,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8124560117721558,0.01,10,True,0.0,0.01,190,8,6,0.013461957918480039,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.989508032798767,0.01,11,True,0.0,0.01,171,8,6,0.01284245797432959,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974238395690918,0.01,12,True,0.0,0.01,284,8,6,0.020212542032822967,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.875627040863037,0.01,13,True,0.0,0.01,293,8,6,0.022378375055268407,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9244816303253174,0.01,14,True,0.0,0.01,194,8,6,0.01442862511612475,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9816420078277588,0.01,15,True,0.0,0.01,257,8,6,0.018595833098515868,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9985407590866089,0.01,16,True,0.0,0.01,154,8,6,0.012035958003252745,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9696245193481445,0.01,17,True,0.0,0.01,246,8,6,0.018222332932054996,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.913219690322876,0.01,18,True,0.0,0.01,254,8,6,0.017550792079418898,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.924095630645752,0.01,19,True,0.0,0.01,226,8,6,0.017403292004019022,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.889137864112854,0.01,20,True,0.0,0.01,218,8,6,0.016532708192244172,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9328501224517822,0.01,21,True,0.0,0.01,230,8,6,0.01835841708816588,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9831669330596924,0.01,22,True,0.0,0.01,304,8,6,0.022279083961620927,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9755913019180298,0.01,23,True,0.0,0.01,270,8,6,0.020764291053637862,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9443129301071167,0.01,24,True,0.0,0.01,218,8,6,0.017602457897737622,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9377446174621582,0.01,25,True,0.0,0.01,233,8,6,0.017102207988500595,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.992347240447998,0.01,26,True,0.0,0.01,264,8,6,0.018700083950534463,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9933745861053467,0.01,27,True,0.0,0.01,242,8,6,0.019183333031833172,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9416714906692505,0.01,28,True,0.0,0.01,212,8,6,0.06909904209896922,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.905202865600586,0.01,29,True,0.0,0.01,185,8,6,0.013426166027784348,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9420462846755981,0.01,30,True,0.0,0.01,228,8,6,0.029886666918173432,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9017305374145508,0.001,1,True,0.0,0.001,244,9,8,0.018945332849398255,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.971927285194397,0.001,2,True,0.0,0.001,287,9,8,0.0206771248485893,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9265098571777344,0.001,3,True,0.0,0.001,201,9,8,0.015263875015079975,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974908709526062,0.001,4,True,0.0,0.001,275,9,8,0.021431750152260065,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9728790521621704,0.001,5,True,0.0,0.001,300,9,8,0.024358707945793867,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8598841428756714,0.001,6,True,0.0,0.001,295,9,8,0.15527087496593595,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9099600315093994,0.001,7,True,0.0,0.001,297,9,8,0.05246754200197756,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9786659479141235,0.001,8,True,0.0,0.001,213,9,8,0.03536575008183718,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.981182336807251,0.001,9,True,0.0,0.001,310,9,8,0.032910667126998305,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.8124560117721558,0.001,10,True,0.0,0.001,217,9,8,0.01717816712334752,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.989508032798767,0.001,11,True,0.0,0.001,206,9,8,0.01664016698487103,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.974238395690918,0.001,12,True,0.0,0.001,301,9,8,0.021271083038300276,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.875627040863037,0.001,13,True,0.0,0.001,287,9,8,0.020695416955277324,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9244816303253174,0.001,14,True,0.0,0.001,227,9,8,0.017336250049993396,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9816420078277588,0.001,15,True,0.0,0.001,286,9,8,0.023010500008240342,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9985407590866089,0.001,16,True,0.0,0.001,167,9,8,0.012929665856063366,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9696245193481445,0.001,17,True,0.0,0.001,287,9,8,0.021708374843001366,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.913219690322876,0.001,18,True,0.0,0.001,274,9,8,0.021567750023677945,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.924095630645752,0.001,19,True,0.0,0.001,235,9,8,0.018580583855509758,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.889137864112854,0.001,20,True,0.0,0.001,248,9,8,0.018350291065871716,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9328501224517822,0.001,21,True,0.0,0.001,231,9,8,0.017737291054800153,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
baseline,CSA-linear(kappa=2),CSA-linear,50,2,1.9831669330596924,0.001,22,True,0.0,0.001,335,9,8,0.02436054195277393,50,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
