experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,total_iters,fwd_phases,rev_phases,runtime_sec,cs_violation,matched_pairs
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5623.1162109375,0.0001,4,771,20,20,0.0698940409347415,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6660.97021484375,0.0001,5,936,20,20,0.0828978749923408,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8596.220703125,0.0001,6,815,20,20,0.07384654204361141,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9888.015625,0.0001,7,563,20,20,0.05752295791171491,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6394.59521484375,0.0001,8,463,20,20,0.05428558308631182,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6042.2578125,0.0001,9,651,20,20,0.061737166019156575,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8863.9541015625,0.0001,10,266,20,20,0.03732399991713464,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7630.31787109375,0.0001,11,1113,20,20,0.09327300009317696,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7735.927734375,0.0001,12,868,20,20,0.07752420799806714,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7679.2265625,0.0001,13,418,20,20,0.04614045796915889,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9981.82421875,0.0001,14,473,20,20,0.049107874976471066,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8356.357421875,0.0001,15,565,20,20,0.05601983400993049,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9539.4501953125,0.0001,16,589,20,20,0.057798458030447364,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7779.18212890625,0.0001,17,580,20,20,0.05677412496879697,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9389.6513671875,0.0001,18,441,20,20,0.04790358291938901,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5964.94140625,0.0001,19,480,20,20,0.05051091616041958,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9373.8837890625,0.0001,20,556,20,20,0.05559358303435147,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9119.43359375,0.0001,21,420,20,20,0.04631304112263024,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7507.25634765625,0.0001,22,468,20,20,0.04849529103375971,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5952.00341796875,0.0001,23,634,20,20,0.06121104210615158,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6363.08837890625,0.0001,24,855,20,20,0.07442475017160177,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8897.001953125,0.0001,25,401,20,20,0.04684758302755654,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7510.7197265625,0.0001,26,622,20,20,0.06183187500573695,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7565.1552734375,0.0001,27,858,20,20,0.07797466591000557,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6979.87646484375,0.0001,28,394,20,20,0.04461308289319277,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,4206.35107421875,0.0001,29,767,20,20,0.06876754201948643,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7896.34765625,0.0001,30,501,20,20,0.05637641693465412,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8887.580078125,1e-05,1,460,24,24,0.05774783296510577,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6027.029296875,1e-05,2,736,24,24,0.07460537482984364,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7888.857421875,1e-05,3,552,24,24,0.060092207975685596,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5623.1162109375,1e-05,4,843,24,24,0.07909224997274578,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6660.97021484375,1e-05,5,976,24,24,0.09192979102954268,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8596.220703125,1e-05,6,892,24,24,0.08436916605569422,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9888.015625,1e-05,7,594,24,24,0.06426725001074374,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6394.59521484375,1e-05,8,535,24,24,0.060833374969661236,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6042.2578125,1e-05,9,702,24,24,0.07259733299724758,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8863.9541015625,1e-05,10,298,24,24,0.04430458298884332,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7630.31787109375,1e-05,11,1197,24,24,0.10118716699071229,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7735.927734375,1e-05,12,897,24,24,0.0837033751886338,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7679.2265625,1e-05,13,466,24,24,0.05689270794391632,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9981.82421875,1e-05,14,512,24,24,0.059867459116503596,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8356.357421875,1e-05,15,599,24,24,0.06456133304163814,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9539.4501953125,1e-05,16,646,24,24,0.06795358401723206,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7779.18212890625,1e-05,17,627,24,24,0.0660501669626683,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9389.6513671875,1e-05,18,473,24,24,0.05654245777986944,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5964.94140625,1e-05,19,558,24,24,0.06354458397254348,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9373.8837890625,1e-05,20,584,24,24,0.06452504196204245,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9119.43359375,1e-05,21,452,24,24,0.05520125012844801,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7507.25634765625,1e-05,22,508,24,24,0.057500291150063276,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5952.00341796875,1e-05,23,696,24,24,0.07082933420315385,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6363.08837890625,1e-05,24,921,24,24,0.0845603751949966,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8897.001953125,1e-05,25,455,24,24,0.0527900829911232,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7510.7197265625,1e-05,26,699,24,24,0.0711185832042247,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7565.1552734375,1e-05,27,891,24,24,0.08488970785401762,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6979.87646484375,1e-05,28,435,24,24,0.05367158306762576,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,4206.35107421875,1e-05,29,807,24,24,0.07686883304268122,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7896.34765625,1e-05,30,526,24,24,0.0627399580553174,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8887.580078125,1e-06,1,479,27,27,0.06024104100652039,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6027.029296875,1e-06,2,772,27,27,0.07967408280819654,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7888.857421875,1e-06,3,595,27,27,0.0669134168419987,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5623.1162109375,1e-06,4,897,27,27,0.08704800019040704,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6660.97021484375,1e-06,5,1000,27,27,0.09349574986845255,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8596.220703125,1e-06,6,963,27,27,0.09011812484823167,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9888.015625,1e-06,7,613,27,27,0.07132683298550546,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6394.59521484375,1e-06,8,589,27,27,0.06680320808663964,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6042.2578125,1e-06,9,732,27,27,0.07420229190029204,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8863.9541015625,1e-06,10,324,27,27,0.048001791117712855,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7630.31787109375,1e-06,11,1248,27,27,0.12027391605079174,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7735.927734375,1e-06,12,916,27,27,0.08625633316114545,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7679.2265625,1e-06,13,502,27,27,0.05927737499587238,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9981.82421875,1e-06,14,541,27,27,0.06383970915339887,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8356.357421875,1e-06,15,623,27,27,0.06766904215328395,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9539.4501953125,1e-06,16,679,27,27,0.07419258379377425,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7779.18212890625,1e-06,17,649,27,27,0.06994233303703368,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9389.6513671875,1e-06,18,502,27,27,0.06124133383855224,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5964.94140625,1e-06,19,616,27,27,0.06934183300472796,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9373.8837890625,1e-06,20,602,27,27,0.0690584999974817,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9119.43359375,1e-06,21,474,27,27,0.06045216601341963,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7507.25634765625,1e-06,22,529,27,27,0.06256554205901921,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5952.00341796875,1e-06,23,744,27,27,0.07895041699521244,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6363.08837890625,1e-06,24,967,27,27,0.09176458301953971,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8897.001953125,1e-06,25,489,27,27,0.06141529092565179,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7510.7197265625,1e-06,26,742,27,27,0.07566470908932388,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7565.1552734375,1e-06,27,913,27,27,0.08533879206515849,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6979.87646484375,1e-06,28,461,27,27,0.05593333300203085,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,4206.35107421875,1e-06,29,837,27,27,0.08170583401806653,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7896.34765625,1e-06,30,542,27,27,0.0631599579937756,0.0,200
